mag_x (uT),mag_y (uT),mag_z (uT)
1.651106636264596261e+01,1.250381031411346733e+01,4.715875387073821656e+01
1.659074429033833908e+01,1.244440186789979208e+01,4.693626454452177654e+01
1.633629321439466509e+01,1.257640205140663170e+01,4.676434740101349519e+01
1.655114212177753430e+01,1.289397190156095441e+01,4.721885716170168479e+01
1.629586397541768861e+01,1.277629785463252432e+01,4.700486791784607732e+01
1.651047470295998210e+01,1.243482490431873266e+01,4.679098721105789593e+01
1.647319676068143224e+01,1.251819284002930566e+01,4.708455839652872754e+01
1.658540640641934871e+01,1.259216790534665620e+01,4.706651825604656381e+01
1.639064983282863608e+01,1.231908844026240324e+01,4.682787565857892531e+01
1.679929315426547376e+01,1.260960495564946449e+01,4.695017266630449626e+01
1.639166404553734324e+01,1.244331462136732824e+01,4.685918654345907441e+01
1.680242378813053250e+01,1.205075745666805531e+01,4.716776631428380995e+01
1.650730003490369668e+01,1.276787260272323543e+01,4.689441423851776847e+01
1.602758811006198414e+01,1.254723953530042202e+01,4.698348425651979454e+01
1.642399593119187173e+01,1.253014793688091189e+01,4.673480486658652922e+01
1.663152377061387810e+01,1.238743723774532057e+01,4.720745537510546797e+01
1.665429221693382189e+01,1.247765258204343297e+01,4.708962187334272187e+01
1.612102282997862090e+01,1.294886253909572460e+01,4.679006225778668693e+01
1.657349588386078310e+01,1.266951410984599491e+01,4.738531985016174275e+01
1.650661310018906747e+01,1.232528252705288807e+01,4.701604829120717710e+01
1.606384230730430573e+01,1.285678963782783057e+01,4.701404029082441127e+01
1.636252855558701924e+01,1.252839907082240778e+01,4.675310402739903992e+01
1.637648100452740962e+01,1.241480932987775354e+01,4.729572669081776581e+01
1.644590289494481183e+01,1.229702089758425210e+01,4.735967548912876168e+01
1.663578080768155942e+01,1.207235471839342900e+01,4.720847043271375298e+01
1.672437622001199031e+01,1.251596894431590989e+01,4.706369838754417145e+01
1.655783369554296414e+01,1.282077462182933125e+01,4.670016536821136555e+01
1.670665097223946560e+01,1.260082568282568971e+01,4.707070151290862725e+01
1.653087578049221662e+01,1.225982620653484645e+01,4.680753160839068272e+01
1.646045364706919756e+01,1.272617599039430125e+01,4.718503652238899804e+01
1.657436301875106111e+01,1.260599072669065812e+01,4.748736388521764695e+01
1.645787701421054905e+01,1.268604884198442839e+01,4.679023087490491406e+01
1.634586771001954375e+01,1.275958966812273765e+01,4.671865586799679448e+01
1.666090409960043317e+01,1.199206151914666840e+01,4.691174138180086572e+01
1.677117591627149551e+01,1.228535674247411613e+01,4.701663409350317835e+01
1.653937984137308348e+01,1.273303962303827852e+01,4.697894458546366536e+01
1.630752388222424898e+01,1.209056064017435617e+01,4.704096686800465221e+01
1.623855125580221070e+01,1.248663020746770869e+01,4.699756493145114433e+01
1.654609150936512307e+01,1.245851990007283483e+01,4.694404982959981254e+01
1.646296828628030084e+01,1.261036882201794107e+01,4.732162170222337494e+01
1.606260776950079716e+01,1.243399582459684183e+01,4.678401456413912740e+01
1.657927089033751145e+01,1.248353245147016111e+01,4.722581099265074300e+01
1.679523800431254088e+01,1.259218159655202918e+01,4.743713427911647784e+01
1.669039857576139596e+01,1.219758183555952691e+01,4.684569939894899449e+01
1.647386748014464430e+01,1.237623100555246225e+01,4.694539652360995063e+01
1.670208073813861915e+01,1.261043188847022556e+01,4.666969564137188087e+01
1.607775302668368411e+01,1.294705980828075909e+01,4.696973793265909336e+01
1.647826931594832445e+01,1.213876876987026066e+01,4.689162071542080668e+01
1.654937834130240759e+01,1.250287758747096589e+01,4.726356066656085630e+01
1.642509971366352417e+01,1.255849447912066452e+01,4.719384524993994035e+01
1.687980674649534052e+01,1.224039745330431828e+01,4.701263879345907526e+01
1.648439632915433606e+01,1.241700307863118091e+01,4.705002490368948997e+01
1.645508546160269248e+01,1.249892545385321974e+01,4.690759527646194726e+01
1.651123369437912913e+01,1.228670262275180569e+01,4.695981431805313377e+01
1.652288615526552107e+01,1.248560501115295196e+01,4.725303802069649350e+01
1.656086464712845441e+01,1.273729633003712536e+01,4.713460736206680224e+01
1.659416771346758068e+01,1.233362606375209580e+01,4.713170920898984662e+01
1.678331261172940003e+01,1.251241891461314992e+01,4.711009886562336391e+01
1.627620519264014476e+01,1.254678134980995274e+01,4.715343175558425770e+01
1.648954339440500405e+01,1.278508203416313549e+01,4.698315119675552154e+01
1.654472675217222388e+01,1.256483305984460941e+01,4.725447579122228348e+01
1.640322476250539907e+01,1.251640349009401021e+01,4.704472800808673583e+01
1.655616006458673795e+01,1.354200713158788005e+01,4.699864548884636406e+01
1.654933718950320198e+01,1.251800842566093586e+01,4.698342288040673509e+01
1.661741211926181805e+01,1.217130528042362592e+01,4.720078542984049363e+01
1.671066145080602183e+01,1.282356338343642221e+01,4.732654443439287917e+01
1.656468346007018155e+01,1.285059679739675076e+01,4.713933265345625045e+01
1.693982943259245388e+01,1.263215185856663680e+01,4.698677340630047183e+01
1.661640245327878063e+01,1.228969279815516380e+01,4.675718441429894057e+01
1.649087928112757595e+01,1.254809619614596450e+01,4.671075344765088744e+01
1.661590473727018136e+01,1.248168198072668211e+01,4.692386936404237474e+01
1.634175506262467081e+01,1.221247931274249510e+01,4.694543525994664890e+01
1.657506858111709747e+01,1.284563269844492517e+01,4.685594022167102679e+01
1.639844986234985669e+01,1.233257368399229748e+01,4.707252804463005447e+01
1.617862484501478093e+01,1.276986944611523711e+01,4.666062224160881300e+01
1.619921492795255347e+01,1.277283238495965456e+01,4.716260811373050643e+01
1.630686652018851390e+01,1.247116580816501497e+01,4.690506831187354919e+01
1.649143143842968229e+01,1.189662244292361848e+01,4.697522538250971991e+01
1.639215513699163296e+01,1.240246788152694890e+01,4.720294697102107762e+01
1.648625469963288737e+01,1.232050457076181083e+01,4.726917572854489435e+01
1.652548087367635432e+01,1.264485963445775241e+01,4.682351505909484501e+01
1.627484202131019586e+01,1.218789420592784722e+01,4.683420247325074826e+01
1.683542960633833374e+01,1.256471892666479739e+01,4.714926531249125219e+01
1.630936390694590798e+01,1.251620115047261983e+01,4.729085525978668159e+01
1.645935361532341545e+01,1.266499783193744832e+01,4.686391993368599884e+01
1.633330328689643096e+01,1.269440635144866469e+01,4.655205593031680422e+01
1.649478375617047377e+01,1.269124319947649759e+01,4.685842427326299031e+01
1.643435114188796575e+01,1.228918269999777024e+01,4.724147889833834313e+01
1.659273665415998877e+01,1.245542016423794074e+01,4.658077117003878698e+01
1.663889090046040664e+01,1.271255612341884778e+01,4.703445989878101585e+01
1.632392170076226989e+01,1.258872896386673546e+01,4.716844416813941621e+01
1.635916914788018062e+01,1.260491694888787251e+01,4.676838426497153023e+01
1.610322259144180279e+01,1.268166806951807679e+01,4.676033578024652826e+01
1.662277663301671637e+01,1.249437241465786030e+01,4.694356154612115972e+01
1.651299687250299542e+01,1.267448333804627936e+01,4.693054502022447139e+01
1.647801897981196007e+01,1.280373652006826113e+01,4.687624809089673050e+01
1.668331592508353012e+01,1.229863201469281542e+01,4.678348376023789967e+01
1.650266409437575987e+01,1.257793428459769380e+01,4.672649364172344377e+01
1.650952033615818593e+01,1.234531821090491732e+01,4.682394488728051130e+01
1.656977781208077971e+01,1.244465967617745505e+01,4.708255284536782170e+01
1.639279319278822555e+01,1.269631070575512055e+01,4.673084380279303929e+01
1.641370710988117665e+01,1.226073682175808166e+01,4.675464885095681211e+01
1.620628676308215788e+01,1.235831975028503038e+01,4.747976946692944722e+01
1.663799944843931655e+01,1.252449320637390073e+01,4.699318409037488919e+01
1.598130013500529678e+01,1.220524777820913798e+01,4.733223461229538742e+01
1.669352008456067793e+01,1.250160284929628318e+01,4.733305948334315616e+01
1.618951685534971574e+01,1.230362528018420853e+01,4.683759282254900569e+01
1.650357264978217486e+01,1.277279607460598321e+01,4.705205397003226864e+01
1.628894414624893017e+01,1.286720890845264798e+01,4.653095614571279981e+01
1.646386040813550977e+01,1.215893818760403811e+01,4.643123346189473466e+01
1.637149192332740455e+01,1.240669151340315501e+01,4.730171785472332857e+01
1.609026775704980494e+01,1.274535746007969195e+01,4.709169955669121777e+01
1.650152654353591331e+01,1.228101293071952149e+01,4.714671410276881147e+01
1.665170636400983284e+01,1.255793001519764296e+01,4.690092895254878158e+01
1.657995029817274002e+01,1.227519298844273798e+01,4.710095945390961703e+01
1.642325529755958158e+01,1.255581540340630298e+01,4.721465616584895741e+01
1.663403072606847743e+01,1.246952718046270014e+01,4.717500620164281600e+01
1.653142501645228890e+01,1.252451312014081175e+01,4.692546787749652992e+01
1.649843445663617914e+01,1.270903613065352644e+01,4.686647883640220869e+01
1.641837086920573441e+01,1.274375155389463465e+01,4.726843680350810217e+01
1.687548835817997528e+01,1.277392670970436228e+01,4.677703455553319856e+01
1.608363799507997172e+01,1.258062426533264855e+01,4.663038283883492596e+01
1.631069343613223666e+01,1.250688594149468535e+01,4.687004152494714759e+01
1.648956139145244038e+01,1.301082452856605265e+01,4.705281055846530336e+01
1.651536167929258525e+01,1.258880789902567798e+01,4.696864935361584514e+01
1.644606269543981369e+01,1.296544882486313632e+01,4.721173424700584320e+01
1.670934382125839335e+01,1.253463960746584149e+01,4.726673565020968226e+01
1.650171888848717927e+01,1.220071471233499238e+01,4.690999865068692998e+01
1.643595600433060611e+01,1.248142062542060238e+01,4.703989799182376430e+01
1.650722582931386739e+01,1.302007754272248441e+01,4.681159458353008773e+01
1.655920361695084608e+01,1.253455782101811167e+01,4.693200562714679336e+01
1.660889997438497545e+01,1.275597347759025268e+01,4.695964671920056333e+01
1.645673137766631200e+01,1.253256688440748867e+01,4.718937658941178626e+01
1.653463487050515468e+01,1.230543787582775117e+01,4.704156511623092030e+01
1.624306233698860069e+01,1.250958323458381471e+01,4.716668676337525312e+01
1.666297674631034198e+01,1.253155350336015417e+01,4.710342565701409967e+01
1.632382104850781701e+01,1.234739485409035886e+01,4.730192524566211176e+01
1.637576053403567400e+01,1.263233839469453557e+01,4.669621888245205099e+01
1.649420861110485248e+01,1.272620302854611296e+01,4.685162998267688295e+01
1.692986023398901807e+01,1.246465382771556740e+01,4.709802038129164714e+01
1.634944812184287244e+01,1.230038768596600640e+01,4.728747556258562668e+01
1.666665530319004063e+01,1.256258603045398736e+01,4.684879720591504082e+01
1.681645794927541715e+01,1.276361587229036765e+01,4.675811675621438468e+01
1.636148930346063679e+01,1.236447764561019369e+01,4.663334963859357885e+01
1.633754891056519298e+01,1.214545366392792580e+01,4.704813543881513738e+01
1.655285645359347768e+01,1.278596203007115939e+01,4.689589646496360587e+01
1.626950381051207728e+01,1.224618739644286336e+01,4.697308712505236628e+01
1.684785766099066251e+01,1.211001264196918648e+01,4.688793601248896437e+01
1.662949926263632960e+01,1.234197950874116501e+01,4.714038360409880823e+01
1.655631873343182647e+01,1.237845789429712262e+01,4.675774436943856216e+01
1.646153980051863641e+01,1.213842749976274504e+01,4.688199624624405004e+01
1.627158919854182884e+01,1.277537278024368206e+01,4.685362443064296656e+01
1.653532928114479716e+01,1.241273141523682710e+01,4.714686544654323797e+01
1.633222362830843366e+01,1.311815151792020551e+01,4.700717548686690606e+01
1.643815502469573531e+01,1.262456073688392699e+01,4.677143411728707179e+01
1.666517524956245566e+01,1.238768640944386590e+01,4.703513324218512537e+01
1.633202222779189938e+01,1.244640446946833556e+01,4.707952935008854922e+01
1.610038805377682536e+01,1.239751383824921760e+01,4.689960096011090229e+01
1.675631043298656664e+01,1.241330072665120099e+01,4.670560918379685234e+01
1.631829427220313633e+01,1.275753384998756168e+01,4.707148507186666819e+01
1.664176986571094119e+01,1.247122860230318864e+01,4.709457988181421229e+01
1.648221757665255538e+01,1.236660717514198993e+01,4.690089287606723190e+01
1.678243278736260891e+01,1.234643374376594060e+01,4.729205614796921964e+01
1.611910049174406723e+01,1.250373721974863450e+01,4.704261213091623262e+01
1.645119018275269696e+01,1.246681634966319585e+01,4.733456475516680939e+01
1.660509797710344770e+01,1.208742474668470557e+01,4.696658446657404795e+01
1.658906935159390983e+01,1.224156817110916862e+01,4.704394082895434082e+01
1.654556201081864586e+01,1.249038427598937240e+01,4.706624466780694149e+01
1.667336635800056754e+01,1.257973570238361916e+01,4.688385195182452492e+01
1.653485450768928899e+01,1.269296498617059932e+01,4.714290733585907844e+01
1.585500772542763315e+01,1.277848780567920883e+01,4.699014417147942169e+01
1.609006808189428028e+01,1.238387176109706544e+01,4.693212915956105746e+01
1.631580148367365979e+01,1.252980092490037656e+01,4.737125397346230216e+01
1.682610177251113015e+01,1.288820599068943018e+01,4.686287253929286578e+01
1.658701499795498435e+01,1.284477003578053278e+01,4.693983941968073736e+01
1.651098909835569017e+01,1.262816031159730734e+01,4.715243411401614537e+01
1.639338181083712698e+01,1.230181076894564818e+01,4.675498080489575159e+01
1.656396493753297605e+01,1.269073435397044847e+01,4.692421349466965097e+01
1.648579590228146330e+01,1.230405754571344268e+01,4.704020959525668388e+01
1.670286638288038361e+01,1.283999299397860128e+01,4.716170107504522235e+01
1.636501033603949651e+01,1.276108363033744375e+01,4.682785532969378295e+01
1.654147345908008404e+01,1.245188031457101552e+01,4.698959801795680136e+01
1.663143420606224865e+01,1.236058011729237194e+01,4.702212076357913872e+01
1.609878522130481215e+01,1.290786056446369479e+01,4.700908255015053783e+01
1.635144096915414735e+01,1.252714402837731100e+01,4.661787453479703913e+01
1.645749722107170854e+01,1.256187474218316780e+01,4.691912101399673674e+01
1.638478264139175877e+01,1.246173590254055341e+01,4.686728288381802088e+01
1.614816514871887065e+01,1.256239366761371556e+01,4.680839695441426329e+01
1.635046686037665964e+01,1.273638734544763196e+01,4.719334642381449640e+01
1.668643329401012565e+01,1.249998094735947873e+01,4.678691255825840045e+01
1.680536554201453470e+01,1.226228988143229159e+01,4.735569530485859246e+01
1.651664647329070235e+01,1.268701218571678879e+01,4.677836750782000053e+01
1.690253647896081901e+01,1.270395177399281295e+01,4.723341369697193670e+01
1.639209885456167015e+01,1.265007260923380983e+01,4.668858958149206018e+01
1.645551739950689552e+01,1.261336591215986047e+01,4.677065344389178847e+01
1.645785407218072649e+01,1.198017700018682064e+01,4.702020877912780605e+01
1.687102535005342929e+01,1.238262226201571892e+01,4.691677324072400523e+01
1.641411486896223337e+01,1.264543422644753967e+01,4.671844888666962703e+01
1.668584208786573697e+01,1.255211615894168453e+01,4.691966718618219545e+01
1.660702634029911451e+01,1.193947197577713837e+01,4.693846187801989345e+01
1.662846629937338250e+01,1.242253539937986417e+01,4.724050392810256938e+01
1.643245458407306714e+01,1.236506574826619875e+01,4.702533447200673322e+01
1.649079781347160178e+01,1.228256504181233844e+01,4.659914732499284185e+01
1.662804424645478107e+01,1.243554034450704293e+01,4.711421211152691058e+01
1.668569960368860094e+01,1.245353516812000372e+01,4.695849012216754659e+01
1.640195694543284333e+01,1.242213355866528168e+01,4.684139621755029026e+01
1.672731496524676587e+01,1.281974327924377022e+01,4.695774639321300015e+01
1.685881714707987555e+01,1.279652469541017545e+01,4.698270809344480625e+01
1.668556196400114189e+01,1.242063578003948265e+01,4.713075037212428242e+01
1.680521699578292427e+01,1.274069067378202291e+01,4.704238918867518038e+01
1.666088989471058213e+01,1.262567708651017995e+01,4.698480666485559709e+01
1.638115519811639231e+01,1.255808559293695659e+01,4.740925815047705782e+01
